15:22:55,24\01\2014,51.2,a,A,50.7,a,-
15:24:11,24\01\2014,51.0,a,A,50.7,a,-
15:26:31,24\01\2014,50.8,a,A,50.2,a,-
15:27:25,24\01\2014,51.2,a,A,50.5,a,-
15:27:36,24\01\2014,51.0,a,A,50.8,a,-
15:30:40,24\01\2014,50.7,a,A,50.7,a,-
15:39:39,24\01\2014,51.2,a,A,50.7,a,-
15:42:43,24\01\2014,51.3,a,A,50.7,a,-
15:43:37,24\01\2014,51.2,a,A,50.5,a,-
15:47:24,24\01\2014,51.2,a,A,50.7,a,-
15:47:45,24\01\2014,51.0,a,A,50.7,a,-
15:54:25,24\01\2014,51.0,a,A,51.0,a,-
15:59:27,24\01\2014,51.6,a,A,51.0,a,-
16:00:10,24\01\2014,51.0,a,A,50.8,a,-
16:11:41,24\01\2014,51.6,a,A,51.2,a,-
16:11:51,24\01\2014,51.8,a,A,51.3,a,-
16:12:02,24\01\2014,51.6,a,A,51.0,a,-
16:12:13,24\01\2014,51.3,a,A,51.2,a,-
16:19:14,24\01\2014,51.5,a,A,51.2,a,-
16:26:26,24\01\2014,51.6,a,A,51.2,a,-
16:26:37,24\01\2014,52.0,a,A,51.3,a,-
16:27:09,24\01\2014,52.1,a,A,51.5,a,-
16:27:31,24\01\2014,51.8,a,A,51.3,a,-
16:32:12,24\01\2014,52.0,a,A,51.5,a,-
16:34:53,24\01\2014,52.0,a,A,51.8,a,-
16:36:20,24\01\2014,52.1,a,A,51.5,a,-
16:42:49,24\01\2014,52.3,a,A,52.0,a,-
16:43:43,24\01\2014,52.1,a,A,52.3,a,-
16:44:04,24\01\2014,52.1,a,A,51.5,a,-
16:47:08,24\01\2014,52.1,a,A,51.6,a,-
16:59:22,24\01\2014,51.8,a,A,51.8,a,-
16:59:44,24\01\2014,52.0,a,A,51.6,a,-
17:00:05,24\01\2014,52.3,a,A,51.8,a,-
17:02:58,24\01\2014,52.3,a,A,52.0,a,-
17:26:32,24\01\2014,51.6,a,A,51.3,a,-
17:34:49,24\01\2014,51.3,a,A,51.2,a,-
17:35:21,24\01\2014,51.6,a,A,51.2,a,-
17:35:32,24\01\2014,51.8,a,A,51.5,a,-
17:40:24,24\01\2014,51.5,a,A,51.3,a,-
17:42:33,24\01\2014,51.6,a,A,51.3,a,-
17:42:44,24\01\2014,51.3,a,A,51.2,a,-
17:43:06,24\01\2014,51.3,a,A,51.2,a,-
17:43:27,24\01\2014,51.6,a,A,51.0,a,-
17:43:49,24\01\2014,51.8,a,A,51.5,a,-
17:44:10,24\01\2014,51.8,a,A,51.0,a,-
17:44:21,24\01\2014,51.5,a,A,51.2,a,-
17:46:31,24\01\2014,51.3,a,A,51.2,a,-
17:46:41,24\01\2014,51.8,a,A,50.8,a,-
17:47:03,24\01\2014,51.3,a,A,51.0,a,-
17:47:14,24\01\2014,51.6,a,A,51.0,a,-
17:47:35,24\01\2014,51.5,a,A,50.8,a,-
17:47:46,24\01\2014,51.6,a,A,51.0,a,-
17:48:08,24\01\2014,52.0,a,A,51.2,a,-
17:48:19,24\01\2014,52.0,a,A,50.8,a,-
17:50:28,24\01\2014,51.6,a,A,51.5,a,-
17:50:39,24\01\2014,51.5,a,A,51.5,a,-
17:51:44,24\01\2014,51.5,a,A,51.0,a,-
17:52:05,24\01\2014,51.3,a,A,51.2,a,-
17:52:16,24\01\2014,51.6,a,A,51.3,a,-
17:54:26,24\01\2014,51.8,a,A,51.0,a,-
17:55:20,24\01\2014,51.8,a,A,51.2,a,-
17:55:30,24\01\2014,51.6,a,A,51.3,a,-
17:55:52,24\01\2014,51.8,a,A,51.3,a,-
17:56:03,24\01\2014,51.8,a,A,51.2,a,-
17:56:14,24\01\2014,51.6,a,A,51.2,a,-
17:58:45,24\01\2014,51.8,a,A,51.3,a,-
17:58:56,24\01\2014,51.6,a,A,51.2,a,-
17:59:06,24\01\2014,51.5,a,A,51.3,a,-
17:59:17,24\01\2014,51.5,a,A,51.8,a,-
17:59:39,24\01\2014,51.6,a,A,51.8,a,-
18:00:00,24\01\2014,51.5,a,A,51.2,a,-
18:02:32,24\01\2014,52.0,a,A,51.3,a,-
18:02:42,24\01\2014,51.6,a,A,51.3,a,-
18:02:53,24\01\2014,51.8,a,A,51.2,a,-
18:03:58,24\01\2014,52.0,a,A,51.0,a,-
18:04:09,24\01\2014,51.6,a,A,51.0,a,-
18:06:29,24\01\2014,51.6,a,A,51.2,a,-
18:06:40,24\01\2014,51.5,a,A,51.3,a,-
18:06:51,24\01\2014,51.3,a,A,51.3,a,-
18:07:12,24\01\2014,51.5,a,A,51.3,a,-
18:07:23,24\01\2014,51.5,a,A,51.2,a,-
18:07:34,24\01\2014,51.6,a,A,51.2,a,-
18:07:45,24\01\2014,51.3,a,A,51.3,a,-
18:07:55,24\01\2014,51.6,a,A,51.2,a,-
18:08:06,24\01\2014,51.5,a,A,51.2,a,-
18:08:17,24\01\2014,51.5,a,A,51.2,a,-
18:10:37,24\01\2014,51.5,a,A,51.0,a,-
18:10:59,24\01\2014,52.0,a,A,51.2,a,-
18:11:10,24\01\2014,51.5,a,A,51.5,a,-
18:11:31,24\01\2014,51.3,a,A,51.3,a,-
18:11:42,24\01\2014,51.3,a,A,51.2,a,-
18:11:53,24\01\2014,51.6,a,A,51.3,a,-
18:12:04,24\01\2014,51.5,a,A,51.3,a,-
18:14:35,24\01\2014,51.6,a,A,51.8,a,-
18:14:56,24\01\2014,51.5,a,A,51.2,a,-
18:15:07,24\01\2014,51.6,a,A,51.5,a,-
18:15:29,24\01\2014,51.8,a,A,51.3,a,-
18:15:40,24\01\2014,51.8,a,A,51.2,a,-
18:15:50,24\01\2014,51.6,a,A,51.2,a,-
18:18:43,24\01\2014,51.6,a,A,51.5,a,-
18:18:54,24\01\2014,51.8,a,A,51.5,a,-
18:19:16,24\01\2014,51.5,a,A,51.8,a,-
18:19:26,24\01\2014,51.5,a,A,51.5,a,-
18:20:10,24\01\2014,51.6,a,A,51.2,a,-
18:20:20,24\01\2014,52.0,a,A,51.3,a,-
18:27:21,24\01\2014,51.8,a,A,51.2,a,-
18:30:46,24\01\2014,51.5,a,A,51.3,a,-
18:31:19,24\01\2014,51.6,a,A,51.0,a,-
18:31:30,24\01\2014,51.8,a,A,51.0,a,-
18:32:13,24\01\2014,51.5,a,A,51.2,a,-
18:34:44,24\01\2014,51.6,a,A,51.3,a,-
18:42:39,24\01\2014,51.0,a,A,50.8,a,-
18:44:05,24\01\2014,51.2,a,A,50.8,a,-
18:48:03,24\01\2014,51.3,a,A,50.8,a,-
18:50:34,24\01\2014,51.0,a,A,50.4,a,-
18:52:22,24\01\2014,51.5,a,A,50.7,a,-
19:03:20,24\01\2014,51.3,a,A,50.7,a,-
19:12:09,24\01\2014,50.7,a,A,50.5,a,-
19:15:24,24\01\2014,50.2,a,A,49.9,a,-
19:19:53,24\01\2014,50.5,a,A,50.2,a,-
19:26:54,24\01\2014,50.4,a,A,50.4,a,-
19:27:16,24\01\2014,50.5,a,A,49.9,a,-
19:27:59,24\01\2014,50.7,a,A,50.5,a,-
19:30:30,24\01\2014,50.5,a,A,50.4,a,-
19:30:41,24\01\2014,50.5,a,A,50.2,a,-
19:30:52,24\01\2014,50.5,a,A,50.2,a,-
19:31:03,24\01\2014,50.7,a,A,50.4,a,-
19:34:28,24\01\2014,50.8,a,A,50.4,a,-
19:34:49,24\01\2014,50.8,a,A,49.9,a,-
19:35:11,24\01\2014,50.8,a,A,50.0,a,-
19:35:22,24\01\2014,50.7,a,A,50.0,a,-
19:35:32,24\01\2014,50.8,a,A,50.0,a,-
19:35:43,24\01\2014,50.8,a,A,50.2,a,-
19:36:16,24\01\2014,50.8,a,A,50.0,a,-
19:39:08,24\01\2014,51.0,a,A,50.4,a,-
19:39:41,24\01\2014,50.5,a,A,50.2,a,-
19:40:02,24\01\2014,50.4,a,A,50.7,a,-
19:40:13,24\01\2014,50.4,a,A,50.4,a,-
19:42:33,24\01\2014,50.5,a,A,50.5,a,-
19:43:06,24\01\2014,50.5,a,A,50.4,a,-
19:43:16,24\01\2014,50.7,a,A,50.4,a,-
19:43:49,24\01\2014,50.8,a,A,50.0,a,-
19:46:42,24\01\2014,50.8,a,A,50.2,a,-
19:46:52,24\01\2014,51.0,a,A,49.7,a,-
19:47:14,24\01\2014,50.5,a,A,50.2,a,-
19:47:25,24\01\2014,50.7,a,A,50.2,a,-
19:47:36,24\01\2014,50.8,a,A,50.4,a,-
19:47:46,24\01\2014,50.8,a,A,50.2,a,-
19:47:57,24\01\2014,51.0,a,A,50.4,a,-
19:48:08,24\01\2014,51.0,a,A,50.4,a,-
19:51:22,24\01\2014,50.5,a,A,49.9,a,-
19:51:33,24\01\2014,50.7,a,A,50.4,a,-
19:51:44,24\01\2014,50.8,a,A,50.4,a,-
19:52:16,24\01\2014,51.0,a,A,50.0,a,-
19:54:26,24\01\2014,50.7,a,A,50.2,a,-
19:54:36,24\01\2014,50.8,a,A,49.9,a,-
19:54:58,24\01\2014,50.8,a,A,50.2,a,-
19:55:09,24\01\2014,50.7,a,A,50.2,a,-
19:55:30,24\01\2014,50.5,a,A,50.4,a,-
19:55:41,24\01\2014,50.7,a,A,50.2,a,-
19:55:52,24\01\2014,50.8,a,A,50.2,a,-
19:56:03,24\01\2014,50.7,a,A,50.2,a,-
19:58:55,24\01\2014,50.5,a,A,50.4,a,-
19:59:06,24\01\2014,50.7,a,A,50.4,a,-
19:59:17,24\01\2014,50.8,a,A,50.2,a,-
19:59:28,24\01\2014,50.8,a,A,50.4,a,-
19:59:49,24\01\2014,50.4,a,A,50.7,a,-
20:00:00,24\01\2014,50.5,a,A,50.5,a,-
20:00:11,24\01\2014,50.4,a,A,50.4,a,-
20:02:31,24\01\2014,50.7,a,A,50.4,a,-
20:02:42,24\01\2014,50.5,a,A,50.4,a,-
20:02:53,24\01\2014,50.5,a,A,50.2,a,-
20:03:36,24\01\2014,50.5,a,A,50.5,a,-
20:03:58,24\01\2014,50.8,a,A,50.2,a,-
20:04:09,24\01\2014,50.5,a,A,50.5,a,-
20:04:19,24\01\2014,50.5,a,A,50.4,a,-
20:07:12,24\01\2014,50.8,a,A,50.4,a,-
20:07:23,24\01\2014,50.8,a,A,50.7,a,-
20:07:34,24\01\2014,50.8,a,A,50.4,a,-
20:10:26,24\01\2014,50.5,a,A,50.4,a,-
20:10:37,24\01\2014,50.5,a,A,50.2,a,-
20:10:48,24\01\2014,50.5,a,A,50.4,a,-
20:10:59,24\01\2014,50.7,a,A,50.2,a,-
20:11:10,24\01\2014,50.8,a,A,49.9,a,-
20:11:20,24\01\2014,50.5,a,A,50.0,a,-
20:12:03,24\01\2014,50.5,a,A,50.4,a,-
20:12:14,24\01\2014,50.5,a,A,50.2,a,-
20:14:45,24\01\2014,50.5,a,A,49.9,a,-
20:15:07,24\01\2014,50.5,a,A,50.0,a,-
20:15:18,24\01\2014,50.5,a,A,50.0,a,-
20:15:29,24\01\2014,50.5,a,A,49.9,a,-
20:19:26,24\01\2014,50.4,a,A,50.0,a,-
20:19:48,24\01\2014,50.5,a,A,50.2,a,-
20:19:59,24\01\2014,50.2,a,A,50.2,a,-
20:20:20,24\01\2014,50.7,a,A,50.2,a,-
20:22:40,24\01\2014,50.5,a,A,50.2,a,-
20:22:51,24\01\2014,50.4,a,A,50.0,a,-
20:23:13,24\01\2014,50.2,a,A,50.2,a,-
20:23:24,24\01\2014,50.2,a,A,50.0,a,-
20:26:27,24\01\2014,50.4,a,A,49.9,a,-
20:26:49,24\01\2014,50.5,a,A,50.0,a,-
20:27:10,24\01\2014,50.4,a,A,49.9,a,-
20:27:32,24\01\2014,50.4,a,A,50.2,a,-
20:27:53,24\01\2014,50.2,a,A,49.7,a,-
20:30:35,24\01\2014,50.4,a,A,49.9,a,-
20:30:57,24\01\2014,50.4,a,A,49.7,a,-
20:31:08,24\01\2014,50.4,a,A,49.7,a,-
20:31:19,24\01\2014,50.0,a,A,49.7,a,-
20:31:29,24\01\2014,50.4,a,A,49.7,a,-
20:31:40,24\01\2014,50.5,a,A,49.7,a,-
20:31:51,24\01\2014,50.4,a,A,50.0,a,-
20:32:02,24\01\2014,50.5,a,A,49.9,a,-
20:34:54,24\01\2014,50.5,a,A,49.9,a,-
20:35:27,24\01\2014,50.4,a,A,50.0,a,-
20:38:30,24\01\2014,50.4,a,A,49.7,a,-
20:38:41,24\01\2014,50.5,a,A,49.7,a,-
20:42:28,24\01\2014,50.0,a,A,49.6,a,-
20:42:38,24\01\2014,50.2,a,A,49.9,a,-
20:43:00,24\01\2014,50.0,a,A,49.7,a,-
20:43:22,24\01\2014,50.4,a,A,49.9,a,-
20:43:43,24\01\2014,50.5,a,A,49.9,a,-
20:43:54,24\01\2014,50.4,a,A,49.7,a,-
20:44:16,24\01\2014,50.4,a,A,50.2,a,-
20:46:47,24\01\2014,49.9,a,A,50.0,a,-
20:46:57,24\01\2014,50.0,a,A,50.2,a,-
20:47:41,24\01\2014,50.2,a,A,49.9,a,-
20:48:24,24\01\2014,50.2,a,A,49.4,a,-
20:50:33,24\01\2014,50.2,a,A,50.2,a,-
20:50:44,24\01\2014,50.2,a,A,50.0,a,-
20:51:38,24\01\2014,49.9,a,A,49.6,a,-
20:51:49,24\01\2014,50.2,a,A,49.6,a,-
20:52:10,24\01\2014,50.2,a,A,49.7,a,-
20:55:25,24\01\2014,50.0,a,A,49.7,a,-
20:55:46,24\01\2014,49.9,a,A,50.2,a,-
20:56:08,24\01\2014,50.0,a,A,50.0,a,-
20:56:19,24\01\2014,49.9,a,A,49.7,a,-
20:59:01,24\01\2014,50.2,a,A,49.9,a,-
20:59:11,24\01\2014,50.2,a,A,49.7,a,-
20:59:22,24\01\2014,50.0,a,A,49.7,a,-
20:59:33,24\01\2014,50.0,a,A,49.7,a,-
